ProjectName,libraries
YunYang1994.csv,{'tensorflow'}
Z-Zheng.csv,{'torch'}
zake7749.csv,"{'keras', 'sklearn'}"
zhaipro.csv,{'keras'}
zhouyanasd.csv,{'sklearn'}
zixuanweeei.csv,{'tensorflow'}
zlsh80826.csv,{'tensorflow'}
zukako0930.csv,{'tensorflow'}
zvtvz.csv,{'sklearn'}
zwx8981.csv,{'torch'}
aisolab.csv,{'torch'}
1989Ryan.csv,"{'keras', 'tensorflow'}"
autorope.csv,{'tensorflow'}
black0017.csv,{'torch'}
Calamari-OCR.csv,{'tensorflow'}
calico.csv,{'tensorflow'}
ClementPinard.csv,{'torch'}
fizyr.csv,{'tensorflow'}
hasanirtiza.csv,{'torch'}
hunglc007.csv,{'tensorflow'}
hysts.csv,{'torch'}
idealo.csv,{'tensorflow'}
iskandr.csv,{'sklearn'}
jantic.csv,{'fastai'}
joe-siyuan-qiao.csv,{'torch'}
kerlomz.csv,{'tensorflow'}
kipoi.csv,{'sklearn'}
kwotsin.csv,{'torch'}
LiberAI.csv,{'torch'}
LoSealL.csv,{'torch'}
machine-learning-apps.csv,{'sklearn'}
magenta.csv,{'tensorflow'}
MegviiDetection.csv,{'torch'}
mittagessen.csv,{'torch'}
mlperf.csv,"{'torch', 'tensorflow'}"
mpariente.csv,{'torch'}
MrGiovanni.csv,{'tensorflow'}
osmr.csv,"{'torch', 'keras', 'mxnet', 'tensorflow'}"
priya-dwivedi.csv,"{'torch', 'keras', 'sklearn', 'tensorflow'}"
sergionr2.csv,{'torch'}
SpursLipu.csv,{'torch'}
Tianxiaomo.csv,{'torch'}
tianzhi0549.csv,{'torch'}
tristandeleu.csv,{'torch'}
urduhack.csv,{'tensorflow'}
vespa-engine.csv,{'torch'}
wjmaddox.csv,{'torch'}
zhanghang1989.csv,{'torch'}
921kiyo_3d-dl.csv,{'keras'}
ad12_DOSMA.csv,{'keras'}
AFAgarap_wisconsin-breast-cancer.csv,{'keras'}
agiletechvn_opencv-starterkit.csv,{'keras'}
aimagelab_novelty-detection.csv,{'torch'}
akanimax_BMSG-GAN.csv,{'torch'}
aldro61_mmit.csv,{'sklearn'}
alecwangcq_EigenDamage-Pytorch.csv,{'torch'}
AlenK123_V.A.Silly.csv,{'keras'}
alexander-rakhlin_ICIAR2018.csv,{'keras'}
AlexEMG_DeepLabCut.csv,{'torch'}
alexjc_neural-imagen.csv,{'torch'}
AliaksandrSiarohin_monkey-net.csv,{'torch'}
Alireza-Akhavan_deep-face-recognition.csv,"{'keras', 'tensorflow'}"
AllenCellModeling_pytorch_integrated_cell.csv,{'torch'}
amansrivastava17_lstm-siamese-text-similarity.csv,{'keras'}
amineHorseman_facial-expression-recognition-using-cnn.csv,{'tensorflow'}
anastasios-stamoulis_deep-learning-with-csharp-and-cntk.csv,{'keras'}
Angzz_panoptic-fpn-gluon.csv,{'mxnet'}
ankur219_ECG-Arrhythmia-classification.csv,{'keras'}
Anmol-Singh-Jaggi_Sign-Language-Recognition.csv,{'sklearn'}
annusgit_ForestCoverChange.csv,{'torch'}
AntiAegis_Human-Segmentation-PyTorch.csv,{'torch'}
Anurag14_accessfaceid.csv,{'keras'}
apacha_Mensural-Detector.csv,{'tensorflow'}
apacha_MusicScoreClassifier.csv,{'keras'}
apacha_MusicSymbolClassifier.csv,{'tensorflow'}
appinho_SAComputerVisionMachineLearning.csv,{'keras'}
apple_turicreate.csv,"{'xgboost', 'tensorflow'}"
aqlaboratory_rgn.csv,{'tensorflow'}
araffin_srl-zoo.csv,{'torch'}
ardamavi_Dog-Cat-Classifier.csv,{'keras'}
arunponnusamy_gender-detection-keras.csv,{'keras'}
astorfi_sequence-to-sequence-from-scratch.csv,{'torch'}
astrazeneca-cgr-publications_mantis-ml-release.csv,{'keras'}
atomistic-machine-learning_schnetpack.csv,{'torch'}
autonomio_talos.csv,{'sklearn'}
AVAuco_laeonet.csv,{'keras'}
aws-samples_machine-learning-using-k8s.csv,{'tensorflow'}
Azure_DataScienceVM.csv,"{'keras', 'sklearn'}"
BaderLab_saber.csv,{'keras'}
Barqawiz_Snnapy2-Filters.csv,{'tensorflow'}
bbfamily_abu.csv,{'sklearn'}
BBVA_timecop.csv,{'sklearn'}
becauseofAI_MobileFace.csv,"{'mxnet', 'sklearn'}"
bedapudi6788_deepsegment.csv,{'tensorflow'}
BenWhetton_keras-surgeon.csv,{'tensorflow'}
BerkeleyAutomation_gqcnn.csv,{'tensorpack'}
berkgulay_WeatherPredictionFromImage.csv,{'keras'}
BingyaoHuang_CompenNet.csv,{'torch'}
binny-mathew_Countering_Hate_Speech_ICWSM2019.csv,{'sklearn'}
blackeagle01_Abnormal_Event_Detection.csv,{'keras'}
BloodAxe_pytorch-toolbelt.csv,{'torch'}
braincreators_octconv.csv,{'torch'}
brainiak_brainiak.csv,{'sklearn'}
breeko_spypy.csv,{'keras'}
bsamseth_tictacNET.csv,{'tensorflow'}
Cadene_recipe1m.bootstrap.pytorch.csv,{'torch'}
CAMeL-Lab_camel_tools.csv,"{'transformers', 'torch'}"
cenkcorapci_fashion-parser.csv,{'keras'}
cgnorthcutt_benchmarking-keras-pytorch.csv,{'keras'}
ChenRocks_fast_abs_rl.csv,{'torch'}
ChihebTrabelsi_deep_complex_networks.csv,{'keras'}
chihkuanyeh_Representer_Point_Selection.csv,{'tensorflow'}
chnsh_deep-semantic-code-search.csv,"{'keras', 'tensorflow'}"
cjekel_tindetheus.csv,{'tensorflow'}
ClarityCafe_Ivy.csv,{'tensorflow'}
clarkerubber_irwin.csv,{'keras'}
cleardusk_3DDFA.csv,{'torch'}
Cloud-CV_visual-chatbot.csv,{'torch'}
clovaai_deep-text-recognition-benchmark.csv,{'torch'}
cmhungsteve_TA3N.csv,{'torch'}
CODAIT_deep-histopath.csv,{'tensorflow'}
cognibit_Text-Normalization-Demo.csv,"{'sklearn', 'tensorflow'}"
cosanlab_nltools.csv,{'sklearn'}
cpmpercussion_creative-prediction.csv,{'keras'}
cpmpercussion_robojam.csv,{'tensorflow'}
CryoliteZ_Plants-Identification.csv,{'keras'}
CSAILVision_gandissect.csv,{'torch'}
cvlab-tohoku_Dense-CoAttention-Network.csv,{'torch'}
CyberZHG_keras-bert.csv,{'tensorflow'}
cyschneck_Hydra.csv,{'sklearn'}
dabasajay_Image-Caption-Generator.csv,{'keras'}
datarobot_pic2vec.csv,{'keras'}
dbiir_UER-py.csv,{'torch'}
deep-fingerprinting_df.csv,{'keras'}
deepchem_deepchem.csv,"{'torch', 'deepchem'}"
deepdiy_deepdiy.csv,"{'keras', 'tensorflow'}"
deepfakes_faceswap.csv,{'tensorflow'}
DeepTrial_DL_Segmention_Template.csv,{'keras'}
DeFacto_DeFactoNLP.csv,{'sklearn'}
Desklop_Voice_ChatBot.csv,{'tensorflow'}
DistrictDataLabs_yellowbrick.csv,{'sklearn'}
djpetti_isl-gazecapture.csv,{'tensorflow'}
dlebech_lyrics-generator.csv,{'tensorflow'}
dmlc_gluon-nlp.csv,{'tensorflow'}
domainadaptation_salad.csv,{'torch'}
dougsm_mvp_grasp.csv,{'tensorflow'}
driemworks_agatha.csv,{'sklearn'}
drivendataorg_zamba.csv,{'torch'}
ducha-aiki_affnet.csv,{'torch'}
duxuhao_Feature-Selection.csv,{'lightgbm'}
dymaxionlabs_ap-latam.csv,{'keras'}
eatsleepraverepeat_emusic_net.csv,{'keras'}
eellak_gsoc2018-3gm.csv,{'tensorflow'}
Ekim-Yurtsever_DeepTL-Lane-Change-Classification.csv,{'keras'}
eladhoffer_seq2seq.pytorch.csv,{'torch'}
Epistimio_orion.csv,{'sklearn'}
Erotemic_netharn.csv,{'torch'}
esowc_ml_drought.csv,{'sklearn'}
evhart_crees.csv,{'tensorflow'}
experiencor_deep-viz-keras.csv,{'tensorflow'}
experiencor_keras-yolo2.csv,{'keras'}
experiencor_keras-yolo3.csv,{'keras'}
explosion_prodigy-recipes.csv,{'tensorflow'}
fabvio_ld-lsi.csv,{'torch'}
facebookresearch_vilbert-multi-task.csv,{'torch'}
FlashTek_show-attend-and-tell-keras.csv,{'keras'}
foamliu_Car-Recognition.csv,{'keras'}
foamliu_Deep-Image-Matting.csv,"{'keras', 'tensorflow'}"
foamliu_Facial-Expression-Prediction.csv,{'keras'}
foamliu_Look-Into-Person.csv,{'keras'}
Fournierp_alfred.csv,{'tensorflow'}
FrancescoSaverioZuppichini_mirror.csv,{'torch'}
gabrielspmoreira_chameleon_recsys.csv,{'tensorflow'}
GalDude33_Fetal-MRI-Segmentation.csv,{'keras'}
GantMan_nsfw_model.csv,"{'keras', 'tensorflow'}"
gautam678_Pix2Depth.csv,{'keras'}
gentaiscool_lstm-attention.csv,{'keras'}
GilesStrong_lumin.csv,{'sklearn'}
GKalliatakis_Keras-VGG16-places365.csv,{'keras'}
gongzhitaao_adversarial-text.csv,{'tensorflow'}
google-research_google-research.csv,"{'lightgbm', 'torch', 'sklearn', 'tf_agents', 'tensorflow'}"
google-research_text-to-text-transfer-transformer.csv,{'tensorflow'}
graykode_gpt-2-Pytorch.csv,{'torch'}
greenelab_snorkeling.csv,"{'snorkel', 'sklearn'}"
greenelab_tybalt.csv,{'keras'}
Ha0Tang_SelectionGAN.csv,{'keras'}
hankcs_HanLP.csv,"{'torch', 'tensorflow'}"
haqishen_MFNet-pytorch.csv,{'torch'}
harish2704_pottan-ocr.csv,"{'keras', 'tensorflow'}"
harshbg_Sign-Language-Interpreter-using-Deep-Learning.csv,{'tensorflow'}
HazyResearch_snorkel.csv,"{'torch', 'snorkel'}"
HealthCatalyst_healthcareai-py.csv,{'sklearn'}
hepesu_LineDistiller.csv,{'keras'}
Hironsan_anago.csv,{'keras'}
hls-fpga-machine-learning_hls4ml.csv,{'tensorflow'}
HMS-IDAC_ImageForensics.csv,{'sklearn'}
Hoiy_berserker.csv,{'tensorflow'}
Hourout_linora.csv,{'lightgbm'}
